YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,T2M,T2MDEW,T2MWET,TS,PS,WS10M,WD10M,WS50M,WD50M
2000,9,7,2.81,24.94,0.03,12.62,-7.31,2.66,12.64,75.89,2.82,205.38,3.03,203.5
2000,9,8,2.93,26.75,0.01,11.7,-6.9,2.4,11.56,76.04,2.85,216.31,3.07,214
2000,9,9,2.87,29.69,0.9,10.46,-7.27,1.59,10.81,76.17,2.37,227.69,2.6,229.06
2000,9,10,2.81,28.19,0,11.05,-7.42,1.82,11.61,76.04,2.31,224.25,2.46,224.06
2000,9,11,1.89,20.69,0,11.28,-12.1,-0.41,11.76,75.9,2.62,225.88,2.95,225
2000,9,12,1.95,18.06,0,12.31,-11.45,0.43,11.94,76.05,2.6,212.69,2.84,212.12
2000,9,13,2.75,25.12,0,13.63,-7.72,2.95,14.48,76.08,2.79,176.19,3.77,164.94
2000,9,14,2.69,22.88,0,14.49,-8.02,3.24,14.84,76.21,3.16,223.38,3.91,222.25
2000,9,15,2.99,24.62,0,13.29,-6.77,3.26,13.08,76.34,2.63,213.19,2.87,211.44
2000,9,16,2.38,22,0,13.55,-9.45,2.05,13.48,76.17,2.92,202.25,3.3,200.56
2000,9,17,2.81,23.06,0,13.56,-7.33,3.12,13.05,76.35,2.74,215.81,3.03,213.94
2000,9,18,2.26,21.44,0,13.84,-10.03,1.9,13.69,76.06,2.95,210.5,3.3,209.56
2000,9,19,2.75,24.38,0,12.53,-7.73,2.4,12.14,75.92,2.82,239,3.23,235.5
2000,9,20,4.27,44.44,0,9.89,-2.27,3.81,10.81,76.07,2.29,241.38,2.52,238.81
2000,9,21,4.52,48.81,0.53,9.3,-1.42,3.94,10.33,76.08,1.92,180.25,2.12,183.25
2000,9,22,4.09,43.81,0.65,9.63,-2.83,3.4,9.76,76.15,2.2,216.75,2.37,213.75
2000,9,23,3.3,39.31,0,8.7,-5.77,1.46,9.4,76.15,2.48,201.88,2.77,185.56
2000,9,24,2.44,27.5,0,9.3,-8.99,0.15,9.12,75.98,2.87,200.88,3.22,199.56
2000,9,25,3.97,52.56,3.42,6.45,-3.87,1.3,6.59,75.81,2.66,253.94,2.76,252.81
2000,9,26,3.6,66.88,2.78,1.37,-4.75,-1.7,2.65,76.21,2.42,240.75,2.79,251.94
2000,9,27,2.56,37.19,0,5.65,-8.64,-1.49,5.23,76.09,2.77,203.06,3.14,201.31
2000,9,28,2.14,29.5,0,7.53,-10.7,-1.59,6.99,76.16,3.03,196.69,3.56,194.56
2000,9,29,2.99,38.69,0.6,7.37,-7.24,0.06,6.44,76.35,2.59,218.5,2.91,218.5
2000,9,30,5,76.12,4.95,3.9,-0.1,1.9,4.09,76.24,1.67,180.12,1.97,180.44
2000,10,1,4.88,69.5,0.44,5.54,-0.45,2.54,5.69,76.05,2.2,154.81,2.66,153.06
2000,10,2,4.76,57.75,0.55,7.61,-0.82,3.4,7.43,76.1,1.9,182.62,2.12,180.19
2000,10,3,5.43,67.44,1.71,7.2,1.08,4.14,7.74,76.15,2.13,168.94,2.4,167.69
2000,10,4,5.43,75.31,14.04,5.35,1.02,3.19,5.18,76.03,1.84,161.81,1.92,161
2000,10,5,4.76,87.12,14.45,1.26,-0.77,0.25,1.62,76.06,1.84,138.5,2.12,138.56
2000,10,6,4.39,78.88,0.03,1.81,-1.77,0.01,1.12,76.1,2.02,176.25,2.36,158.31
2000,10,7,3.97,83.38,1.6,-0.25,-3.03,-1.64,0.05,76.2,1.85,177.81,2.02,173.12
2000,10,8,3.48,75.88,0.08,-0.56,-4.84,-2.7,-0.13,76.27,1.87,213.75,2.16,206.19
2000,10,9,2.93,61.19,0,0.15,-6.99,-3.42,-0.09,76.07,2.26,181.94,2.65,178.06
2000,10,10,2.69,44.69,0.24,3.61,-7.88,-2.13,2.24,75.99,2.38,179.44,2.73,180.5
2000,10,11,2.99,51.44,0,3.58,-6.61,-1.52,3.15,76.14,2.83,171.62,3.51,177.25
2000,10,12,2.93,43.88,0,5.31,-6.92,-0.81,4.55,76.16,2.31,202.56,2.73,200.12
2000,10,13,3.3,54.88,0,3.37,-5.67,-1.15,2.88,76.04,2.63,185.19,3.5,183.06
2000,10,14,3.72,57.38,0.02,4.51,-4.03,0.23,4.4,75.89,2.38,196.88,3.02,194.25
2000,10,15,4.52,69,2.79,3.98,-1.59,1.2,4.06,75.98,1.81,212.94,2.05,209.38
2000,10,16,3.54,93.12,16.99,-3.57,-4.83,-4.2,-4.17,76.3,1.62,200.81,1.93,198.06
2000,10,17,2.56,73,0,-4.13,-8.72,-6.42,-7.14,76.45,2.12,186.25,2.67,185.38
2000,10,18,3.17,53.06,0.04,2.69,-6.12,-1.72,-0.43,76.06,1.94,160.12,2.46,158.62
2000,10,19,4.76,89.25,5.75,0.83,-0.84,0,0.16,76.12,1.44,208.75,1.86,208.81
2000,10,20,4.27,79.75,0.24,1.12,-2.21,-0.55,-0.14,76.2,1.62,191,1.99,190.62
2000,10,21,4.15,92.12,4.1,-1.22,-2.5,-1.86,-1.35,76.05,2.98,268,3.77,268.44
2000,10,22,3.17,88,6.55,-3.86,-5.92,-4.89,-4.16,76.11,1.59,241.94,2.02,248.94
2000,10,23,3.54,82.5,0.29,-1.77,-4.74,-3.25,-3.45,76.03,1.94,163.62,2.39,162.69
2000,10,24,3.42,73.19,1.92,0.12,-5.14,-2.51,-0.66,75.84,3.01,202.25,3.77,213.94
2000,10,25,4.15,85.88,0.14,-0.12,-2.6,-1.36,-1.42,76.38,1.61,186.88,1.84,212
2000,10,26,3.72,71.81,0,1.14,-3.77,-1.32,-0.92,76.66,2.31,214.38,2.79,216.25
2000,10,27,2.69,47,0,3.51,-7.89,-2.2,0.43,76.71,2.27,170.44,2.78,167.19
2000,10,28,2.81,40.06,0,5.53,-7.58,-1.02,2.68,76.57,2.81,165.88,3.68,164.62
2000,10,29,2.93,39.31,0,6.09,-7.04,-0.47,2.87,76.41,2.17,171.06,2.64,169.31
2000,10,30,2.81,44.62,0,3.94,-7.42,-1.74,1.65,76.51,1.96,192.25,2.24,203.94
2000,10,31,3.23,52.38,0,3.97,-5.77,-0.9,2.41,76.41,1.76,181.31,2.03,178.5
2000,11,1,3.36,55,0,3.06,-5.31,-1.12,1.57,76.2,1.59,175.69,1.78,177.5
2000,11,2,2.99,57.19,0,1.65,-6.5,-2.42,0.31,76.49,2.09,182.31,2.46,180.69
2000,11,3,3.17,48.25,0,4.39,-5.83,-0.72,2,76.5,2.18,173.69,2.58,171.12
2000,11,4,4.03,66.38,1.17,3.12,-3.02,0.05,1.23,76.44,1.46,158.75,1.84,158.81
2000,11,5,4.88,89.25,7.34,1.37,-0.36,0.51,0.75,76.22,1.62,198.44,1.97,198.62
2000,11,6,4.09,80.44,0.55,0.42,-2.88,-1.23,-0.06,75.87,1.92,189.62,2.36,189.94
2000,11,7,4.33,87.12,2.47,-0.01,-2.06,-1.03,-0.66,75.43,1.81,76.56,2.39,76.5
2000,11,8,3.78,94,14.1,-2.74,-3.88,-3.31,-2.99,75.87,1.43,172.06,1.64,170.81
2000,11,9,2.56,77.19,2.08,-4.77,-8.6,-6.69,-8.27,76.44,1.73,152.5,2.05,137.81
2000,11,10,2.26,61,0,-3.19,-10.06,-6.63,-5.91,76.16,3.04,142.62,3.91,127.94
2000,11,11,3.23,73.62,0.06,-1.33,-5.76,-3.54,-2.24,75.96,2.12,170.81,2.7,156.19
2000,11,12,2.99,90.56,6.18,-5.17,-6.88,-6.02,-5.42,75.89,2,270.06,2.23,270.5
2000,11,13,1.83,70.38,0.27,-7.49,-12.27,-9.88,-10.76,75.95,1.86,163.06,2.12,160.88
2000,11,14,1.89,60.75,0.03,-5.38,-11.96,-8.67,-8.14,76.18,1.8,161.94,2.3,161.56
2000,11,15,2.69,60.62,0.01,-1.54,-8.17,-4.85,-4.07,75.97,1.95,169,2.59,168.44
2000,11,16,2.75,81,1.73,-4.56,-7.71,-6.14,-4.89,75.98,1.98,223,2.21,222
2000,11,17,1.95,89.62,3.1,-9.74,-11.67,-10.7,-10.39,76.49,1.78,269.38,2.03,282.5
2000,11,18,1.59,59.12,0,-6.88,-14.13,-10.5,-11.38,76.67,1.98,113.25,2.48,116.88
2000,11,19,1.89,50.94,0,-3.81,-12.54,-8.17,-6.96,76.15,2.65,177.62,3.61,178.88
2000,11,20,1.95,55,0,-3.86,-11.59,-7.73,-8.39,76.22,1.32,183.19,1.66,186.62
2000,11,21,1.77,49.19,0,-3.69,-12.85,-8.27,-8.07,75.81,1.95,159.38,2.38,157.5
2000,11,22,2.5,64.56,0,-3.34,-9.27,-6.3,-5.45,75.74,1.86,158,2.35,159.19
2000,11,23,3.3,82.38,0.02,-2.56,-5.52,-4.04,-2.92,75.94,1.33,135.19,1.58,133.94
2000,11,24,3.17,88.75,0.13,-3.81,-5.87,-4.85,-4.6,76.22,1.31,171.69,1.65,169.44
2000,11,25,2.56,76.25,0,-4.52,-8.45,-6.48,-6.44,76.23,1.71,150.94,2.16,148.81
2000,11,26,2.14,62.88,0,-4.36,-10.74,-7.55,-7.13,76,1.85,172.31,2.26,172.44
2000,11,27,1.95,59.31,0,-4.68,-11.59,-8.13,-7.52,76.02,1.85,167.31,2.25,165.12
2000,11,28,2.01,58.94,0,-4.49,-11.58,-8.03,-6.71,75.87,2.25,160.62,2.79,159.25
2000,11,29,1.83,77.62,0.52,-8.81,-12.71,-10.76,-9.92,75.74,2.14,275.94,2.58,270.81
2000,11,30,1.4,83.5,0.69,-12.49,-15.16,-13.83,-12.72,76.53,3.59,231.62,4.37,229.06
2000,12,1,1.22,48.31,0,-7.88,-17.11,-12.49,-10.85,76.23,3.06,129.5,3.91,129.5
2000,12,2,2.44,72.94,3.01,-5.09,-9.74,-7.41,-6.07,75.78,1.91,142.31,2.67,144.12
2000,12,3,2.99,91.62,2.01,-5.14,-6.77,-5.95,-5.95,75.89,1.52,158.06,1.9,156.25
2000,12,4,2.5,85.38,1.07,-6.34,-8.92,-7.63,-7.97,75.88,1.55,212.5,1.95,215.75
2000,12,5,2.44,93.12,0.16,-7.8,-9.25,-8.52,-8.89,76.18,1.25,197.19,1.48,205.38
2000,12,6,1.65,65.81,0,-7.72,-13.55,-10.63,-11.22,75.91,2.34,152.31,2.93,150.25
2000,12,7,1.65,61.75,0,-7.6,-13.81,-10.7,-11.21,75.78,1.73,163.38,2.04,159.19
2000,12,8,2.14,75.88,0.03,-6.56,-10.47,-8.51,-8.72,76.02,1.62,153.75,2.04,150.25
2000,12,9,2.38,80.38,0.05,-6.23,-9.45,-7.84,-7.35,75.97,1.42,144.38,1.84,139.25
2000,12,10,2.26,91.38,1.67,-8.39,-10.03,-9.21,-9.77,76.24,1.38,192,1.68,190
2000,12,11,1.28,58.69,0.02,-9.12,-16.2,-12.66,-13.16,76.35,2.45,127.38,2.98,125.44
2000,12,12,1.53,43.88,0,-4.97,-15.17,-10.06,-9.36,75.77,2.57,125.44,3.27,125.12
2000,12,13,2.87,69.25,0,-2.35,-7.47,-4.91,-5.53,75.75,1.64,126.19,2.1,126.62
2000,12,14,2.87,79.25,0.02,-3.95,-7.29,-5.63,-7.4,75.75,1.3,159.81,1.55,161.06
2000,12,15,2.44,68.44,0.22,-4.03,-9.31,-6.67,-6.33,75.73,2.33,115.25,3.05,115.06
2000,12,16,3.05,68.19,0.12,-1.49,-6.63,-4.06,-3.87,75.29,2.7,115.25,3.57,114.12
2000,12,17,2.87,85.94,5.19,-4.88,-7.45,-6.17,-6.78,75.64,1.32,230.5,1.52,230.5
2000,12,18,2.01,80,0.34,-8.06,-11.42,-9.74,-10.38,76.4,1.56,143.56,1.98,159
2000,12,19,1.4,57.44,0,-9.26,-16.02,-12.64,-12.13,76.13,4.32,125.44,5.7,124
2000,12,20,1.46,45.88,0,-5.67,-15.34,-10.5,-10.95,76.17,2.61,144.81,3.34,143.75
2000,12,21,2.08,51.62,0,-3.34,-11.68,-7.51,-7.84,76.03,3.31,130.44,4.37,129.31
2000,12,22,2.26,47.94,0,-0.76,-10.39,-5.58,-6.2,76.17,2.19,153.62,2.69,153
2000,12,23,2.26,53.25,0,-2.02,-10.27,-6.14,-5.78,76.03,2.19,141.81,2.88,141.19
2000,12,24,2.38,59.5,0,-2.58,-9.46,-6.02,-6.63,76.06,1.73,147.31,2.12,128.69
2000,12,25,2.81,77.69,0,-3.87,-7.5,-5.69,-5.53,75.89,2.51,134.19,3.35,133.69
2000,12,26,2.56,65.56,0.01,-2.79,-8.71,-5.75,-5.01,75.95,2.29,150.44,2.98,149.44
2000,12,27,2.38,60.5,0.06,-2.84,-9.6,-6.21,-5.09,75.73,1.88,132.06,2.41,132.44
2000,12,28,2.81,77.19,0.07,-3.9,-7.68,-5.79,-5.29,75.86,1.17,151.06,1.41,136.31
2000,12,29,2.81,86.75,0,-5.36,-7.58,-6.47,-6.42,76.01,1.41,159.44,1.73,157.5
2000,12,30,1.89,72.44,0,-7.35,-11.92,-9.63,-9.75,76.27,2.02,162.81,2.44,160.5
2000,12,31,1.28,53.31,0,-8.13,-16.1,-12.11,-11.48,75.99,2.62,161.56,3.24,160.31
2001,1,1,1.34,42.75,0,-5.8,-16.27,-11.03,-10.86,75.78,2.48,136.75,2.99,120.94
2001,1,2,1.28,40.19,0,-5.28,-16.45,-10.86,-9.96,75.7,2.39,160.31,2.98,158.94
2001,1,3,1.89,60.81,0,-5.85,-12.7,-9.27,-9.48,75.97,1.16,204.62,1.36,205.06
2001,1,4,2.01,72.38,0.06,-6.81,-11.43,-9.12,-9.24,76.03,1.65,179.19,1.98,179.62
2001,1,5,1.46,53.88,0.06,-7.14,-14.92,-11.02,-10.59,75.62,1.7,200.94,2.17,204
2001,1,6,1.71,66.19,0.17,-7.78,-13.18,-10.48,-11.21,75.73,1.09,242.5,1.31,255.19
2001,1,7,1.65,70.19,0,-8.85,-13.53,-11.19,-12.29,75.91,1.52,173.19,1.74,155.44
2001,1,8,1.4,66.12,0.02,-9.67,-15.13,-12.39,-12.29,75.82,2.34,162.25,2.78,159.75
2001,1,9,1.34,58.44,0.01,-9.02,-15.63,-12.33,-12.44,75.72,1.67,169.31,1.99,169.88
2001,1,10,2.08,92.88,1.44,-9.65,-10.93,-10.29,-10.07,75.83,2.86,274.44,3.7,274.56
2001,1,11,1.59,58.19,0.02,-6.29,-14.27,-10.28,-10.45,76.04,1.97,143.06,2.42,140.62
2001,1,12,1.34,41.44,0,-5.23,-16.09,-10.66,-10.01,75.83,2.66,168.62,3.31,167.06
2001,1,13,1.4,42.25,0,-5.05,-15.66,-10.35,-9.64,75.87,2.17,165.38,2.63,162.88
2001,1,14,1.53,51.25,0,-5.92,-14.53,-10.23,-9.36,76.09,2.12,158.44,2.61,157.69
2001,1,15,1.59,47.5,0.17,-4.68,-14.14,-9.42,-8.09,75.61,2.2,170.69,2.79,185.94
2001,1,16,1.89,87.31,13.96,-10.13,-12.4,-11.27,-10.61,75.52,1.63,212.19,1.84,222.31
2001,1,17,1.34,85.44,0.13,-13.39,-15.67,-14.53,-15.77,75.84,1.46,143.44,1.61,138.88
2001,1,18,1.16,72.94,0,-13.27,-17.41,-15.34,-18.15,75.83,2.46,149.31,2.98,147.31
2001,1,19,1.71,73,0,-9.96,-14.06,-12.02,-12.92,75.43,2.7,139.19,3.46,138.06
2001,1,20,2.38,88.56,0.16,-7.56,-9.59,-8.57,-9.15,75.43,1.55,141.88,1.95,139.44
2001,1,21,2.2,95.5,1.2,-9.26,-10.42,-9.84,-10.11,75.28,1.21,232.62,1.31,232.56
2001,1,22,1.71,91.5,1.44,-11.66,-13.27,-12.46,-12.08,75.34,1.43,213.5,1.55,200.25
2001,1,23,1.22,83.62,0.28,-14.22,-16.63,-15.42,-17.61,75.52,1.5,162.94,1.66,175.69
2001,1,24,1.1,73.81,0.05,-14.5,-18.49,-16.5,-17.49,75.51,2.28,212.56,2.79,209.75
2001,1,25,1.28,84.62,0.15,-14.03,-16.29,-15.17,-14.3,75.67,1.23,118.56,1.29,142.19
2001,1,26,1.46,89.31,1.41,-13.2,-14.93,-14.06,-14.08,75.85,1.54,133.25,1.68,132.75
2001,1,27,1.4,79.44,0.37,-12.2,-15.2,-13.7,-15.67,75.84,1.81,148.56,2.03,146.94
2001,1,28,1.83,69.25,0.02,-7.97,-12.78,-10.38,-10.96,75.51,2.3,132.62,2.8,133.44
2001,1,29,1.95,79.75,0.89,-8.38,-11.67,-10.02,-10.24,75.4,1.62,178.12,1.75,177.94
2001,1,30,2.08,86.38,0.19,-8.78,-11.19,-9.99,-10.29,75.56,1.36,181.56,1.45,198.44
2001,1,31,1.77,81.31,1.22,-9.85,-12.91,-11.38,-12.58,75.56,1.51,198.56,1.58,199.81
2001,2,1,2.01,87.81,0,-9.32,-11.39,-10.36,-11.74,75.65,1.47,172.81,1.69,171.19
2001,2,2,1.46,69.81,0,-10.31,-15.1,-12.7,-15.24,75.68,2.45,160.88,2.91,158.94
2001,2,3,1.65,53.62,0,-6.22,-14,-10.11,-9.52,75.38,2.3,155.75,2.84,154.56
2001,2,4,2.2,73.44,0.04,-6.08,-10.37,-8.22,-7.52,75.17,1.97,173.19,2.42,172.5
2001,2,5,2.08,68.38,0,-5.74,-11.09,-8.42,-8.06,75.23,2.42,151.19,3.05,150.06
2001,2,6,2.26,77.38,0.29,-6.46,-10.36,-8.41,-8.58,75.57,1.28,198.12,1.42,199.31
2001,2,7,2.01,81.44,0.27,-8.34,-11.36,-9.85,-11.75,75.9,1.7,166.94,1.85,164.88
2001,2,8,1.59,66.06,0,-8.29,-14.02,-11.15,-11.77,76.13,2.09,147.31,2.43,144.38
2001,2,9,1.46,54.62,0.1,-7.31,-14.92,-11.11,-10.15,75.79,2.05,184.06,2.24,166.75
2001,2,10,1.53,88.06,1.23,-12.47,-14.46,-13.46,-12.85,76.1,1.93,232.69,2.2,231.44
2001,2,11,1.22,77.69,0,-13.02,-16.42,-14.72,-15.74,76.21,1.5,182.19,1.6,179.19
2001,2,12,1.04,50,0,-9.93,-18.5,-14.22,-14.36,76.09,2.34,178.75,2.7,176.38
2001,2,13,1.4,46.06,0,-6.28,-15.73,-11,-11.13,75.97,2.22,181.06,2.52,179.38
2001,2,14,1.71,52.12,0,-5.09,-13.52,-9.31,-8.43,75.66,2.71,161.06,3.3,146.44
2001,2,15,2.08,49.5,0,-2,-11.42,-6.7,-4.6,75.49,2.77,168,3.44,168.81
2001,2,16,2.69,70.81,0.39,-3.03,-8.18,-5.61,-4.09,75.53,1.8,212.44,2.22,213.19
2001,2,17,2.69,82,0.04,-4.93,-8.14,-6.54,-4.95,75.69,1.73,152.88,2.12,151.38
2001,2,18,2.75,79.19,0,-4.28,-7.81,-6.05,-3.92,75.87,1.84,174.56,2.29,171.75
2001,2,19,2.75,60.31,0.04,-0.64,-7.95,-4.3,-1.63,75.34,1.88,130.88,2.38,129.06
2001,2,20,3.23,87.31,6.11,-3.68,-5.85,-4.77,-3.49,75.45,1.33,224.5,1.54,219.5
2001,2,21,2.38,65.62,6.72,-3.54,-9.56,-6.55,-5.78,75.24,2.17,182.56,2.63,180.81
2001,2,22,3.11,72.31,0.14,-1.99,-6.63,-4.31,-3.37,74.8,2.71,112.62,3.5,109.81
2001,2,23,2.99,82.38,1.79,-3.77,-6.85,-5.31,-4.13,75.29,2.24,182.38,2.58,181.62
2001,2,24,1.95,63.19,0.65,-5.33,-12.04,-8.68,-8.03,75.54,2.12,178.38,2.48,176.56
2001,2,25,2.01,63.94,0,-5.66,-11.97,-8.81,-6.87,75.53,3.09,233.75,3.61,232.56
2001,2,26,1.89,61.25,0,-5.06,-12.06,-8.56,-6.1,75.94,2.05,182.31,2.45,180.62
2001,2,27,1.71,44.69,0,-3.03,-13.46,-8.25,-4.72,75.66,3.91,187.44,5.03,187.31
2001,2,28,2.01,49.44,0,-2.27,-11.41,-6.84,-4.53,76.3,2,216.69,2.27,216.94
2001,3,1,1.95,51.94,0,-2.9,-11.76,-7.33,-4.44,76.42,2.33,180.5,2.71,179.06
2001,3,2,2.2,51.75,0.18,-1.55,-10.33,-5.94,-2.97,76.56,1.92,200.44,2.22,198.81
2001,3,3,2.26,56.62,0.01,-1.62,-10.13,-5.88,-1.49,76.52,1.49,165.5,1.8,153.69
2001,3,4,1.71,37.19,0,0.33,-13.16,-6.41,-1.86,76.23,2.1,176.44,2.48,173.75
2001,3,5,2.2,37.94,0,2.37,-10.55,-4.1,0.45,76.01,1.65,190.19,1.85,188.56
2001,3,6,2.81,57.56,0,0.22,-7.47,-3.63,0.19,75.87,1.74,206.62,1.88,192.44
2001,3,7,2.87,56,0,0.87,-7.34,-3.24,0.56,75.85,2.07,167.81,2.3,165.19
2001,3,8,2.81,52.06,0,1.6,-7.56,-2.98,1.12,76.08,2.16,184,2.47,182.69
2001,3,9,2.69,47.25,0,2.62,-8.02,-2.7,1.84,75.96,2.7,174.69,3.1,171.75
2001,3,10,2.69,42.56,0,3.78,-8.13,-2.17,2.24,75.95,2.34,177.75,2.62,176.56
2001,3,11,3.3,55.94,0.29,2.86,-5.81,-1.47,2.83,75.79,2.47,208.44,2.82,207.44
2001,3,12,3.85,79.81,1.37,-0.01,-3.68,-1.85,1.69,75.57,2.78,245.25,2.73,248.19
2001,3,13,2.87,80,1,-4,-7.37,-5.68,-1.71,75.56,2.33,322.81,2.01,326
2001,3,14,2.75,74.31,0.1,-3.46,-7.63,-5.55,-1.94,75.81,2.05,192.38,2.02,191.44
2001,3,15,2.44,57.75,0.03,-1.37,-9.1,-5.24,-0.73,76.03,1.89,178.88,2.16,176.69
2001,3,16,2.44,53.56,0.05,-0.63,-9.13,-4.88,0.34,75.99,2.05,205.88,2.27,203
2001,3,17,1.89,36.19,0,1.53,-12.19,-5.33,0.65,75.87,2.18,196.44,2.47,195
2001,3,18,2.38,39.06,0.04,3.58,-9.63,-3.02,2.91,75.69,2.5,172.62,2.97,170.38
2001,3,19,3.23,69.56,3.89,-0.52,-5.92,-3.22,0.43,75.88,2.48,229.62,2.34,229.38
2001,3,20,2.87,72.19,4.2,-2.56,-7.27,-4.92,-2.1,75.89,1.94,181.19,2.06,180.62
2001,3,21,2.32,52.31,0,-0.48,-9.66,-5.07,-0.99,75.75,2.46,195,2.82,193.12
2001,3,22,2.26,43.5,0,1.72,-9.9,-4.1,1.15,75.64,2.59,191.56,2.96,189.81
2001,3,23,2.56,43.31,0,2.86,-8.75,-2.95,2.08,75.76,2.58,187.31,2.96,185.19
2001,3,24,2.87,42.62,0,5.08,-7.37,-1.15,4.49,75.66,2.55,184.5,2.94,182.12
2001,3,25,3.05,40.12,0,6.62,-6.62,0.01,5.55,75.58,2.78,197.75,3.17,196.56
2001,3,26,3.66,44.5,0,7.74,-4.34,1.7,7.29,75.44,2.77,198.56,3.13,196.56
2001,3,27,3.48,44.56,0,6.9,-5.33,0.78,6.75,75.18,2.98,179.19,3.92,177.62
2001,3,28,3.72,57.75,0.76,3.82,-4.8,-0.49,4.33,75.24,3.05,229.25,3.45,228.88
2001,3,29,3.85,73.94,1.89,1.18,-3.7,-1.26,2.7,75.62,2.34,275.88,2.29,277
2001,3,30,3.17,50.5,0,3.69,-6.48,-1.39,3.62,75.72,2.14,216.62,2.13,215.06
2001,3,31,4.21,66.38,0,3.6,-2.27,0.66,3.55,76.11,1.43,229.19,1.45,228
2001,4,1,4.64,78.94,1.97,2.61,-1.02,0.8,3.91,76.19,3.18,245.25,3.51,247.94
2001,4,2,3.23,87.69,6.08,-3.71,-5.8,-4.76,-3.41,76.27,1.9,289,2.07,287.69
2001,4,3,1.83,45.81,0,-1.17,-12.25,-6.71,-2.01,76.34,2.22,207.44,2.53,206.25
2001,4,4,2.75,40.88,0,4.65,-7.99,-1.67,3.63,76.3,2.52,200.81,2.98,199.25
2001,4,5,3.48,62.56,1.26,1.68,-4.92,-1.63,0.41,76.41,3.63,231.25,4.38,231.25
2001,4,6,3.48,58.38,0,2.98,-4.84,-0.92,2.52,76.3,2.3,200.06,2.66,200.5
2001,4,7,4.58,71.62,0.44,3.57,-1.27,1.15,3.07,76.2,2.84,266.69,3.56,271.44
2001,4,8,2.93,48.25,0,4.47,-7.91,-1.72,4.96,76.24,3.07,167.62,3.63,167.81
2001,4,9,1.53,25.75,0,3.47,-14.6,-5.56,4.93,76.04,6.75,129.06,7.69,131.06
2001,4,10,2.62,32.12,0,6.54,-9.21,-1.34,7.64,75.86,4.83,169.69,5.59,168.94
2001,4,11,4.46,51.75,0,7.76,-1.95,2.9,8.16,76.01,2.43,191.69,3.25,190
2001,4,12,4.88,60.25,0,7.47,-0.41,3.53,7.65,75.86,2.13,174.06,2.74,173.81
2001,4,13,4.46,53.12,0.01,8.85,-1.84,3.51,9.85,75.71,3.02,196.38,3.86,194.31
2001,4,14,3.78,43.31,0.05,8.76,-3.81,2.48,9.3,75.96,3.13,205.56,3.84,203.94
2001,4,15,4.21,50.81,0.12,7.71,-2.49,2.61,7.44,76.06,2.02,217.19,2.21,215.94
2001,4,16,4.7,64.12,0,5.96,-1.1,2.44,6.88,75.81,2.47,201.06,2.85,199.56
2001,4,17,4.52,72.38,0.27,3.43,-1.48,0.98,4.38,75.53,2.42,203.44,2.82,202.94
2001,4,18,3.91,57.88,0.5,5.45,-3.63,0.9,6.86,75.51,2.51,197.5,2.81,195.06
2001,4,19,4.09,66.12,1.28,3.94,-2.88,0.53,5.29,75.53,3.09,234,3.26,234.88
2001,4,20,4.21,68.81,2.65,3.32,-2.49,0.42,4.36,75.84,2.3,211.06,2.53,208.75
2001,4,21,3.85,59.06,0.01,4.36,-3.6,0.38,5.02,76.05,2.57,219.62,2.91,218.38
2001,4,22,3.78,51.12,0.26,6.75,-3.75,1.5,7.51,76.02,2.73,196.75,3.19,194.94
2001,4,23,4.39,57.75,0.28,6.58,-1.94,2.32,6.61,75.85,2.9,180.19,3.38,178.62
2001,4,24,5.07,68.06,1.34,6.06,0.06,3.06,6.53,75.9,1.69,196.19,1.78,190.88
2001,4,25,4.7,66.5,1.01,5.62,-0.87,2.38,6.52,75.98,2.48,226.19,2.84,226.5
2001,4,26,4.09,53.19,0.01,6.85,-2.9,1.98,7.3,75.84,2.56,226.5,2.84,226.62
2001,4,27,4.46,56.19,0,7.1,-1.77,2.67,7.64,75.74,4.92,244.94,6.41,244.62
2001,4,28,2.87,41.88,0,6.76,-7.79,-0.52,7.56,76.07,2.46,260.06,2.76,259.94
2001,4,29,2.5,30.81,0,8.6,-9.14,-0.27,8.35,76.05,2.73,211.25,3.13,209.12
2001,4,30,4.27,45,0,9.42,-2.38,3.52,9.04,76.06,2.37,243.44,2.83,242.56
2001,5,1,5.62,63.75,0.01,8.8,1.51,5.15,10.99,76.11,2.37,239.38,2.74,238.81
2001,5,2,5.86,74.88,5.88,6.68,2.09,4.39,7.87,76.13,1.99,201.5,2.3,200.62
2001,5,3,5.43,63.69,0,8.34,1.13,4.74,8.79,75.98,2.26,210.88,2.59,209.19
2001,5,4,5.07,51.25,0.02,10.76,-0.06,5.35,11.17,75.92,3.95,249.44,5.09,250.62
2001,5,5,5.86,61.56,0,10.1,2.16,6.13,11.29,76.22,3.68,232.69,4.21,233.19
2001,5,6,5.74,56.19,1.31,11.28,1.81,6.55,12.14,76.17,2.71,203.19,3.21,202
2001,5,7,5.31,47.19,0,13.29,0.48,6.88,14.05,75.74,2.98,218.69,3.88,217.06
2001,5,8,6.16,60.62,0.45,10.37,2.71,6.55,10.02,75.78,2.55,177.19,3.01,177.06
2001,5,9,4.94,46.62,0.22,12.05,-0.52,5.76,12.24,75.75,2.66,186.06,3.06,183.69
2001,5,10,5,40.69,0.03,14.12,-0.11,7.01,14.01,75.94,2.46,208.31,2.83,206.62
